timestamp,symbol,price
2015-09-09T00:00:00.000+02:00,FSLR,47.73
2015-09-16T00:00:00.000+02:00,JNJ,94.59
2015-08-10T00:00:00.000+02:00,HRS,84.6
2015-08-12T00:00:00.000+02:00,TSCO,92.76
2015-08-27T00:00:00.000+02:00,PSX,75.02
2015-08-03T00:00:00.000+02:00,AMAT,17.16
2015-09-02T00:00:00.000+02:00,EFX,97.56999999999998
2015-09-02T00:00:00.000+02:00,AEP,53.01
2015-08-26T00:00:00.000+02:00,ADI,54.22
2015-08-06T00:00:00.000+02:00,MET,55.52
2015-08-27T00:00:00.000+02:00,EQIX,266.14
2015-08-10T00:00:00.000+02:00,RHT,79.16
2015-09-14T00:00:00.000+02:00,ORLY,244.27
2015-08-20T00:00:00.000+02:00,PAYX,47.3
2015-08-13T00:00:00.000+02:00,C,57.3
2015-09-01T00:00:00.000+02:00,MAT,22.57
2015-08-07T00:00:00.000+02:00,CMCSA,58.82
2015-09-03T00:00:00.000+02:00,HSIC,135.15
2015-08-31T00:00:00.000+02:00,TSCO,85.31
2015-09-01T00:00:00.000+02:00,MU,15.82
2015-08-19T00:00:00.000+02:00,TRIP,71.75
2015-09-18T00:00:00.000+02:00,PSX,78.4
2015-08-14T00:00:00.000+02:00,AN,60.6
2015-09-18T00:00:00.000+02:00,CTXS,72.3
2015-09-02T00:00:00.000+02:00,ANTM,140.45
2015-08-17T00:00:00.000+02:00,DTE,84.1
2015-08-11T00:00:00.000+02:00,AMAT,17.34
2015-08-04T00:00:00.000+02:00,MON,102.39000000000001
2015-08-10T00:00:00.000+02:00,C,58.74
2015-08-05T00:00:00.000+02:00,XLNX,42.71
2015-08-14T00:00:00.000+02:00,AAPL,116.0
2015-09-21T00:00:00.000+02:00,NFLX,100.3
2015-09-15T00:00:00.000+02:00,ARG,93.93
2015-08-10T00:00:00.000+02:00,NTAP,31.5
2015-09-10T00:00:00.000+02:00,V,70.16
2015-08-21T00:00:00.000+02:00,DTE,83.2
2015-09-16T00:00:00.000+02:00,MSFT,44.3
2015-08-24T00:00:00.000+02:00,INTC,26.25
2015-09-02T00:00:00.000+02:00,K,66.76
2015-08-03T00:00:00.000+02:00,AMZN,534.59
2015-09-22T00:00:00.000+02:00,UTX,88.2
2015-08-03T00:00:00.000+02:00,MON,102.29
2015-09-14T00:00:00.000+02:00,K,66.75
2015-08-27T00:00:00.000+02:00,ISRG,515.57
2015-09-14T00:00:00.000+02:00,JNJ,93.31
2015-08-25T00:00:00.000+02:00,FSLR,44.38
2015-09-18T00:00:00.000+02:00,HAS,77.06
2015-09-16T00:00:00.000+02:00,NRG,18.97
2015-09-09T00:00:00.000+02:00,NKE,109.87
2015-09-11T00:00:00.000+02:00,SRCL,140.02
2015-08-31T00:00:00.000+02:00,URBN,30.860000000000003
2015-08-26T00:00:00.000+02:00,AKAM,68.17
2015-08-25T00:00:00.000+02:00,YUM,76.1
2015-09-10T00:00:00.000+02:00,COH,29.51
2015-09-04T00:00:00.000+02:00,UTX,90.72
2015-09-17T00:00:00.000+02:00,LB,92.125
2015-08-18T00:00:00.000+02:00,AMAT,16.53
2015-08-19T00:00:00.000+02:00,CTL,28.37
2015-08-12T00:00:00.000+02:00,NTAP,30.990000000000002
2015-08-10T00:00:00.000+02:00,NKE,115.35999999999999
2015-08-24T00:00:00.000+02:00,CMCSA,54.41
2015-08-05T00:00:00.000+02:00,HES,55.94
2015-09-10T00:00:00.000+02:00,CAT,72.39
2015-09-15T00:00:00.000+02:00,HAS,79.08
2015-09-17T00:00:00.000+02:00,PAYX,46.69
2015-09-14T00:00:00.000+02:00,FFIV,117.09
2015-09-18T00:00:00.000+02:00,F,14.26
2015-08-07T00:00:00.000+02:00,ADSK,53.03
2015-08-18T00:00:00.000+02:00,L,38.78
2015-09-17T00:00:00.000+02:00,AEP,55.86
2015-09-11T00:00:00.000+02:00,HRS,74.1
2015-09-15T00:00:00.000+02:00,PAYX,45.97
2015-08-20T00:00:00.000+02:00,XLNX,41.26
2015-09-15T00:00:00.000+02:00,FOXA,26.57
2015-08-27T00:00:00.000+02:00,USB,42.6
2015-08-25T00:00:00.000+02:00,FISV,80.07
2015-08-12T00:00:00.000+02:00,ORLY,247.24
2015-08-07T00:00:00.000+02:00,JNJ,98.85
2015-08-31T00:00:00.000+02:00,XLNX,41.89
2015-09-21T00:00:00.000+02:00,PEG,40.595
2015-09-18T00:00:00.000+02:00,CERN,63.24000000000001
2015-08-31T00:00:00.000+02:00,RHT,72.22
2015-08-14T00:00:00.000+02:00,USB,45.59
2015-08-21T00:00:00.000+02:00,TSN,41.65
2015-08-13T00:00:00.000+02:00,AEP,57.540000000000006
2015-09-02T00:00:00.000+02:00,TRIP,69.73
2015-08-05T00:00:00.000+02:00,COH,31.73
2015-09-14T00:00:00.000+02:00,WAT,124.16999999999999
2015-08-26T00:00:00.000+02:00,INTC,27.3
2015-09-22T00:00:00.000+02:00,NTAP,30.07
2015-08-03T00:00:00.000+02:00,AEP,57.07
2015-09-15T00:00:00.000+02:00,TSCO,86.5
2015-08-26T00:00:00.000+02:00,ISRG,508.44999999999993
2015-09-04T00:00:00.000+02:00,RHT,68.67
2015-08-14T00:00:00.000+02:00,ADI,58.84
2015-08-20T00:00:00.000+02:00,JWN,77.73999999999998
2015-08-27T00:00:00.000+02:00,CSCO,26.17
2015-09-10T00:00:00.000+02:00,AN,58.66
2015-09-04T00:00:00.000+02:00,PAYX,44.31
2015-08-27T00:00:00.000+02:00,EXPE,117.45
2015-08-24T00:00:00.000+02:00,EFX,93.82
2015-09-04T00:00:00.000+02:00,FFIV,118.84
2015-08-24T00:00:00.000+02:00,CTXS,67.02
2015-09-22T00:00:00.000+02:00,AEP,54.71
2015-09-16T00:00:00.000+02:00,USB,42.36
2015-08-19T00:00:00.000+02:00,NWSA,15.03
2015-09-14T00:00:00.000+02:00,SYMC,19.8
2015-08-31T00:00:00.000+02:00,NKE,111.76
2015-09-15T00:00:00.000+02:00,LM,42.87
2015-08-07T00:00:00.000+02:00,GMCR,53.43
2015-09-14T00:00:00.000+02:00,NWSA,12.81
2015-08-17T00:00:00.000+02:00,MS,38.15
2015-08-19T00:00:00.000+02:00,ORCL,39.54
2015-09-10T00:00:00.000+02:00,URBN,30.3
2015-08-24T00:00:00.000+02:00,FFIV,117.47
2015-09-22T00:00:00.000+02:00,NRG,15.36
2015-09-03T00:00:00.000+02:00,FOXA,26.87
2015-08-14T00:00:00.000+02:00,FB,94.42
2015-08-17T00:00:00.000+02:00,EQIX,284.51
2015-08-10T00:00:00.000+02:00,COP,50.2
2015-09-11T00:00:00.000+02:00,PEG,39.32
2015-08-12T00:00:00.000+02:00,DLTR,77.32
2015-09-15T00:00:00.000+02:00,MO,54.11
2015-08-28T00:00:00.000+02:00,HAR,99.55
2015-09-22T00:00:00.000+02:00,HSIC,135.43
2015-08-14T00:00:00.000+02:00,DLTR,77.78
2015-08-31T00:00:00.000+02:00,TSN,42.29
2015-08-04T00:00:00.000+02:00,HRS,82.31
2015-09-02T00:00:00.000+02:00,HAR,96.89
2015-09-21T00:00:00.000+02:00,COH,29.28
2015-09-10T00:00:00.000+02:00,MO,53.26
2015-08-31T00:00:00.000+02:00,MO,53.58
2015-08-26T00:00:00.000+02:00,MAT,21.75
2015-08-17T00:00:00.000+02:00,UTX,99.27
2015-08-12T00:00:00.000+02:00,HES,59.41
2015-08-05T00:00:00.000+02:00,HCA,92.26
2015-08-05T00:00:00.000+02:00,AMZN,537.01
2015-09-22T00:00:00.000+02:00,AKAM,70.61
2015-09-03T00:00:00.000+02:00,ADI,55.169999999999995
2015-08-24T00:00:00.000+02:00,JWN,72.1
2015-08-17T00:00:00.000+02:00,DOV,64.4
2015-09-14T00:00:00.000+02:00,JWN,73.17
2015-08-19T00:00:00.000+02:00,JWN,78.73
2015-08-11T00:00:00.000+02:00,PSX,83.7
2015-08-25T00:00:00.000+02:00,FLR,42.69
2015-09-04T00:00:00.000+02:00,MS,33.189
2015-08-27T00:00:00.000+02:00,FMC,42.3
2015-08-11T00:00:00.000+02:00,FOSL,62.10999999999999
2015-08-19T00:00:00.000+02:00,PFE,35.27
2015-09-08T00:00:00.000+02:00,DOV,61.52
2015-09-02T00:00:00.000+02:00,GOOG,614.34
2015-08-19T00:00:00.000+02:00,LM,48.14
2015-08-06T00:00:00.000+02:00,EMC,27.2
2015-09-10T00:00:00.000+02:00,CERN,61.81
2015-08-21T00:00:00.000+02:00,DO,21.575
2015-09-01T00:00:00.000+02:00,FSLR,47.26
2015-09-15T00:00:00.000+02:00,USB,42.0
2015-08-10T00:00:00.000+02:00,ISRG,532.26
2015-08-05T00:00:00.000+02:00,OKE,34.83
2015-08-24T00:00:00.000+02:00,HAR,91.77
2015-09-11T00:00:00.000+02:00,MO,52.58
2015-08-28T00:00:00.000+02:00,OKE,35.63
2015-09-14T00:00:00.000+02:00,WFM,32.0
2015-08-10T00:00:00.000+02:00,DO,23.89
2015-08-12T00:00:00.000+02:00,ADP,81.55
2015-08-25T00:00:00.000+02:00,RHT,68.97
2015-08-12T00:00:00.000+02:00,USB,44.9
2015-09-16T00:00:00.000+02:00,ROST,49.75
2015-08-26T00:00:00.000+02:00,AAPL,109.625
2015-08-28T00:00:00.000+02:00,HAS,75.51
2015-08-31T00:00:00.000+02:00,MS,34.445
2015-09-18T00:00:00.000+02:00,SPLS,13.51
2015-08-03T00:00:00.000+02:00,LM,49.75
2015-09-11T00:00:00.000+02:00,AEP,53.78
2015-08-26T00:00:00.000+02:00,USB,41.4
2015-09-16T00:00:00.000+02:00,K,68.39
2015-09-22T00:00:00.000+02:00,VRSN,69.89
2015-08-21T00:00:00.000+02:00,SYMC,20.969999999999995
2015-09-18T00:00:00.000+02:00,FFIV,115.18
2015-09-14T00:00:00.000+02:00,MSFT,43.04
2015-08-03T00:00:00.000+02:00,ADSK,53.29999999999999
2015-09-04T00:00:00.000+02:00,ISRG,508.4
2015-08-19T00:00:00.000+02:00,JNJ,99.31
2015-08-24T00:00:00.000+02:00,K,65.75
2015-08-12T00:00:00.000+02:00,XLNX,43.57
2015-08-21T00:00:00.000+02:00,EFX,99.49
2015-09-22T00:00:00.000+02:00,ORCL,36.19
2015-08-19T00:00:00.000+02:00,FLIR,30.03
2015-08-13T00:00:00.000+02:00,PKI,50.33
2015-08-11T00:00:00.000+02:00,YUM,83.58
2015-09-14T00:00:00.000+02:00,SRCL,137.06
2015-09-14T00:00:00.000+02:00,ADI,57.56
2015-08-17T00:00:00.000+02:00,PFE,35.5
2015-08-31T00:00:00.000+02:00,GOOG,618.25
2015-08-28T00:00:00.000+02:00,CMCSA,56.78
2015-09-09T00:00:00.000+02:00,TSCO,85.79999999999998
2015-09-16T00:00:00.000+02:00,HAR,102.17
2015-08-14T00:00:00.000+02:00,K,69.78
2015-09-10T00:00:00.000+02:00,CTL,26.79
2015-09-15T00:00:00.000+02:00,HSIC,135.41
2015-09-03T00:00:00.000+02:00,FOSL,61.06
2015-08-07T00:00:00.000+02:00,MO,55.5
2015-09-10T00:00:00.000+02:00,ADP,77.92
2015-08-21T00:00:00.000+02:00,FSLR,45.27
2015-08-10T00:00:00.000+02:00,AMAT,17.6
2015-08-28T00:00:00.000+02:00,FFIV,122.97
2015-09-22T00:00:00.000+02:00,HAR,96.8
2015-08-31T00:00:00.000+02:00,CSCO,25.88
2015-08-03T00:00:00.000+02:00,CTXS,75.87
2015-08-20T00:00:00.000+02:00,PKI,49.19
2015-08-07T00:00:00.000+02:00,AEP,56.79
2015-08-20T00:00:00.000+02:00,ANTM,147.87
2015-08-12T00:00:00.000+02:00,URBN,32.57
2015-09-18T00:00:00.000+02:00,ANTM,146.93
2015-09-21T00:00:00.000+02:00,TGT,78.26
2015-08-20T00:00:00.000+02:00,MS,36.19
2015-08-27T00:00:00.000+02:00,C,53.53
2015-08-11T00:00:00.000+02:00,MET,54.99
2015-08-25T00:00:00.000+02:00,FOXA,26.73
2015-09-11T00:00:00.000+02:00,PKI,47.94
2015-08-11T00:00:00.000+02:00,SWKS,88.97
2015-08-28T00:00:00.000+02:00,PEG,40.535
2015-08-26T00:00:00.000+02:00,AN,59.199999999999996
2015-08-07T00:00:00.000+02:00,HAS,77.41
2015-09-22T00:00:00.000+02:00,FB,92.957
2015-08-12T00:00:00.000+02:00,ISRG,529.28
2015-08-13T00:00:00.000+02:00,EXPE,120.65999999999998
2015-08-06T00:00:00.000+02:00,SYMC,22.35
2015-09-08T00:00:00.000+02:00,LM,43.18
2015-08-26T00:00:00.000+02:00,WAT,122.75
2015-08-28T00:00:00.000+02:00,ORLY,240.99
2015-08-26T00:00:00.000+02:00,FOSL,58.56
2015-09-22T00:00:00.000+02:00,ISRG,494.21
2015-08-04T00:00:00.000+02:00,HCA,94.01
2015-08-25T00:00:00.000+02:00,PKI,46.11
2015-08-12T00:00:00.000+02:00,TRIP,73.5
2015-08-26T00:00:00.000+02:00,ORLY,239.03
2015-09-22T00:00:00.000+02:00,WAT,119.78
2015-08-24T00:00:00.000+02:00,MON,93.54
2015-09-15T00:00:00.000+02:00,NKE,113.94
2015-08-13T00:00:00.000+02:00,BLL,70.36
2015-09-16T00:00:00.000+02:00,AMZN,527.24
2015-08-03T00:00:00.000+02:00,CERN,70.9
2015-09-02T00:00:00.000+02:00,FISV,85.18
2015-08-18T00:00:00.000+02:00,NEM,17.55
2015-09-03T00:00:00.000+02:00,AMAT,15.76
2015-09-14T00:00:00.000+02:00,COP,46.78
2015-08-06T00:00:00.000+02:00,PAYX,47.56
2015-08-13T00:00:00.000+02:00,ORCL,39.32
2015-08-21T00:00:00.000+02:00,SRCL,143.43
2015-08-21T00:00:00.000+02:00,PEG,42.09
2015-08-26T00:00:00.000+02:00,ADP,77.8
2015-08-24T00:00:00.000+02:00,NKE,103.86
2015-08-31T00:00:00.000+02:00,AMAT,16.085
2015-08-10T00:00:00.000+02:00,HSIC,145.77
2015-08-21T00:00:00.000+02:00,ORCL,37.6
2015-09-10T00:00:00.000+02:00,WAT,122.9
2015-09-09T00:00:00.000+02:00,OKE,35.81
2015-09-09T00:00:00.000+02:00,ADP,77.51
2015-08-13T00:00:00.000+02:00,LB,80.72
2015-08-20T00:00:00.000+02:00,SRCL,146.62
2015-09-02T00:00:00.000+02:00,ORLY,239.65999999999997
2015-09-03T00:00:00.000+02:00,NFLX,101.06
2015-09-11T00:00:00.000+02:00,ORCL,37.9
2015-08-12T00:00:00.000+02:00,CTL,28.52
2015-08-19T00:00:00.000+02:00,BLK,323.25
2015-08-04T00:00:00.000+02:00,ANTM,152.52
2015-08-24T00:00:00.000+02:00,ADP,76.28
2015-08-11T00:00:00.000+02:00,COH,32.65
2015-08-05T00:00:00.000+02:00,JNJ,100.54
2015-09-02T00:00:00.000+02:00,TSN,41.99
2015-09-14T00:00:00.000+02:00,CSCO,25.69
2015-09-14T00:00:00.000+02:00,ALXN,168.80000000000004
2015-09-08T00:00:00.000+02:00,MDLZ,42.93
2015-09-09T00:00:00.000+02:00,LB,90.67
2015-08-24T00:00:00.000+02:00,DOV,57.91
2015-09-14T00:00:00.000+02:00,UHS,135.27
2015-09-16T00:00:00.000+02:00,MDLZ,43.04
2015-08-19T00:00:00.000+02:00,TSCO,93.35
2015-08-03T00:00:00.000+02:00,DO,21.23
2015-09-09T00:00:00.000+02:00,AIZ,73.29
2015-09-02T00:00:00.000+02:00,MAT,22.93
2015-08-27T00:00:00.000+02:00,PAYX,45.25
2015-08-27T00:00:00.000+02:00,LB,82.8
2015-08-14T00:00:00.000+02:00,GMCR,50.6
2015-09-02T00:00:00.000+02:00,AN,58.50999999999999
2015-08-31T00:00:00.000+02:00,ARG,96.53
2015-08-27T00:00:00.000+02:00,NTAP,31.39
2015-09-04T00:00:00.000+02:00,TSCO,83.19
2015-09-22T00:00:00.000+02:00,COP,48.61
2015-09-15T00:00:00.000+02:00,GMCR,58.13
2015-09-10T00:00:00.000+02:00,WFM,33.05
2015-09-22T00:00:00.000+02:00,ANTM,148.66
2015-08-21T00:00:00.000+02:00,FB,86.06
2015-09-10T00:00:00.000+02:00,DLTR,66.06
2015-09-04T00:00:00.000+02:00,AAPL,109.27
2015-08-20T00:00:00.000+02:00,EQIX,279.96
2015-08-06T00:00:00.000+02:00,USB,45.22
2015-08-13T00:00:00.000+02:00,YUM,83.81
2015-08-14T00:00:00.000+02:00,WAT,128.75
2015-09-01T00:00:00.000+02:00,SYMC,19.93
2015-08-25T00:00:00.000+02:00,VRSN,65.92
2015-08-26T00:00:00.000+02:00,PKI,48.08
2015-08-04T00:00:00.000+02:00,FSLR,44.5
2015-08-26T00:00:00.000+02:00,SPLS,13.33
2015-09-04T00:00:00.000+02:00,FMC,41.48
2015-09-16T00:00:00.000+02:00,MON,90.44
2015-08-27T00:00:00.000+02:00,EMC,25.02
2015-08-28T00:00:00.000+02:00,YUM,81.78
2015-09-09T00:00:00.000+02:00,VRSN,68.1
2015-09-03T00:00:00.000+02:00,TSCO,83.95
2015-08-17T00:00:00.000+02:00,BLL,71.66
2015-08-07T00:00:00.000+02:00,DISCK,27.75
2015-09-03T00:00:00.000+02:00,FFIV,121.23999999999998
2015-08-27T00:00:00.000+02:00,LM,45.14
2015-09-17T00:00:00.000+02:00,DLTR,67.83
2015-09-15T00:00:00.000+02:00,PEG,39.58
2015-08-03T00:00:00.000+02:00,CAT,77.25
2015-09-02T00:00:00.000+02:00,NTAP,31.27
2015-09-03T00:00:00.000+02:00,HRS,75.74
2015-08-25T00:00:00.000+02:00,HES,49.96
2015-09-04T00:00:00.000+02:00,DISCK,25.23
2015-09-01T00:00:00.000+02:00,HAR,94.96
2015-08-20T00:00:00.000+02:00,HES,55.760000000000005
2015-08-20T00:00:00.000+02:00,HCA,87.06
2015-09-17T00:00:00.000+02:00,UTX,93.49
2015-08-21T00:00:00.000+02:00,NRG,19.6
2015-09-02T00:00:00.000+02:00,URBN,30.79
2015-09-16T00:00:00.000+02:00,COH,29.92
2015-08-25T00:00:00.000+02:00,MU,14.27
2015-09-21T00:00:00.000+02:00,EFX,98.18
2015-09-15T00:00:00.000+02:00,ISRG,513.77
2015-08-12T00:00:00.000+02:00,HAR,110.49
2015-09-14T00:00:00.000+02:00,OKE,34.51
2015-08-07T00:00:00.000+02:00,CAT,77.26
2015-09-11T00:00:00.000+02:00,MET,48.52
2015-08-07T00:00:00.000+02:00,AMZN,522.62
2015-08-04T00:00:00.000+02:00,AMAT,16.83
2015-09-02T00:00:00.000+02:00,CTXS,67.39
2015-08-11T00:00:00.000+02:00,PAYX,47.88
2015-08-04T00:00:00.000+02:00,FFIV,131.36000000000004
2015-08-11T00:00:00.000+02:00,NKE,114.48
2015-08-05T00:00:00.000+02:00,AKAM,76.03
2015-09-15T00:00:00.000+02:00,WFM,32.47
2015-08-03T00:00:00.000+02:00,LB,82.22
2015-08-10T00:00:00.000+02:00,EQIX,280.09
2015-09-15T00:00:00.000+02:00,FMC,40.26
2015-08-07T00:00:00.000+02:00,WFM,34.475
2015-09-09T00:00:00.000+02:00,FOSL,59.489999999999995
2015-08-07T00:00:00.000+02:00,AMAT,16.98
2015-09-10T00:00:00.000+02:00,AAPL,112.57000000000001
2015-09-15T00:00:00.000+02:00,ORLY,249.39
2015-08-31T00:00:00.000+02:00,ISRG,510.95
2015-08-05T00:00:00.000+02:00,MON,102.78
2015-08-26T00:00:00.000+02:00,FSLR,46.09
2015-08-18T00:00:00.000+02:00,NKE,114.85
2015-08-27T00:00:00.000+02:00,WFM,33.14
2015-09-18T00:00:00.000+02:00,TRIP,68.64
2015-08-05T00:00:00.000+02:00,BLK,334.74
2015-08-05T00:00:00.000+02:00,URBN,32.66
2015-09-21T00:00:00.000+02:00,HAR,100.69
2015-08-25T00:00:00.000+02:00,NFLX,101.52000000000001
2015-08-12T00:00:00.000+02:00,NEM,18.15
2015-09-17T00:00:00.000+02:00,FB,94.33999999999999
2015-09-15T00:00:00.000+02:00,CMCSA,57.135
2015-09-15T00:00:00.000+02:00,MU,16.52
2015-09-02T00:00:00.000+02:00,NRG,18.69
2015-08-19T00:00:00.000+02:00,PX,112.43000000000002
2015-08-18T00:00:00.000+02:00,PFE,35.51
2015-08-06T00:00:00.000+02:00,OKE,35.32
2015-09-09T00:00:00.000+02:00,HAS,75.28
2015-09-01T00:00:00.000+02:00,K,65.73
2015-08-31T00:00:00.000+02:00,ALXN,172.19
2015-08-11T00:00:00.000+02:00,NFLX,122.73999999999998
2015-08-24T00:00:00.000+02:00,JNJ,92.97000000000001
2015-09-15T00:00:00.000+02:00,DO,22.32
2015-09-09T00:00:00.000+02:00,GMCR,58.59000000000001
2015-09-15T00:00:00.000+02:00,DISCK,25.34
2015-09-16T00:00:00.000+02:00,C,52.57
2015-08-13T00:00:00.000+02:00,MSFT,46.73
2015-09-16T00:00:00.000+02:00,SPLS,13.91
2015-08-13T00:00:00.000+02:00,WAT,128.6
2015-09-04T00:00:00.000+02:00,OKE,35.38
2015-09-15T00:00:00.000+02:00,AEP,53.849999999999994
2015-08-25T00:00:00.000+02:00,ADP,73.52
2015-08-18T00:00:00.000+02:00,JWN,78.72
2015-09-10T00:00:00.000+02:00,NTAP,31.36
2015-08-21T00:00:00.000+02:00,FOSL,60.44
2015-08-12T00:00:00.000+02:00,F,14.68
2015-09-18T00:00:00.000+02:00,MSFT,43.48
2015-08-04T00:00:00.000+02:00,L,37.51
2015-08-03T00:00:00.000+02:00,F,14.95
2015-09-21T00:00:00.000+02:00,SPLS,13.550000000000002
2015-08-17T00:00:00.000+02:00,NTAP,30.539999999999996
2015-09-15T00:00:00.000+02:00,MS,34.59
2015-09-08T00:00:00.000+02:00,URBN,31.0
2015-09-04T00:00:00.000+02:00,BLK,294.27
2015-08-11T00:00:00.000+02:00,HAS,79.13
2015-08-14T00:00:00.000+02:00,INTC,29.01
2015-09-14T00:00:00.000+02:00,PAYX,45.31
2015-08-31T00:00:00.000+02:00,USB,42.34
2015-09-02T00:00:00.000+02:00,XLNX,40.84
2015-08-06T00:00:00.000+02:00,AEP,56.28
2015-08-18T00:00:00.000+02:00,HRS,82.62
2015-08-03T00:00:00.000+02:00,TGT,80.4
2015-09-08T00:00:00.000+02:00,ISRG,520.64
2015-08-26T00:00:00.000+02:00,SYMC,20.63
2015-09-09T00:00:00.000+02:00,TSN,42.5
2015-08-20T00:00:00.000+02:00,FFIV,126.56000000000002
2015-09-01T00:00:00.000+02:00,GOOG,597.79
2015-08-03T00:00:00.000+02:00,CMCSA,63.21
2015-08-21T00:00:00.000+02:00,MDLZ,43.2
2015-08-06T00:00:00.000+02:00,MAT,22.63
2015-08-20T00:00:00.000+02:00,LB,83.96
2015-09-10T00:00:00.000+02:00,DO,22.48
2015-09-02T00:00:00.000+02:00,EQIX,269.95
2015-09-22T00:00:00.000+02:00,JNJ,93.23999999999998
2015-09-11T00:00:00.000+02:00,CMCSA,56.41
2015-09-22T00:00:00.000+02:00,RHT,72.7
2015-08-25T00:00:00.000+02:00,USB,39.78
2015-08-25T00:00:00.000+02:00,PFE,31.349999999999998
2015-09-17T00:00:00.000+02:00,FLIR,28.66
2015-09-16T00:00:00.000+02:00,TRIP,69.9
2015-09-02T00:00:00.000+02:00,HSIC,135.38
2015-08-11T00:00:00.000+02:00,PKI,50.7
2015-08-18T00:00:00.000+02:00,MON,102.83
2015-09-22T00:00:00.000+02:00,CTL,25.379999999999995
2015-08-28T00:00:00.000+02:00,EXPE,116.50999999999999
2015-08-13T00:00:00.000+02:00,UTX,98.37
2015-08-27T00:00:00.000+02:00,DLTR,76.79
2015-08-03T00:00:00.000+02:00,V,75.8
2015-08-06T00:00:00.000+02:00,AMZN,529.46
2015-08-14T00:00:00.000+02:00,ISRG,529.87
2015-08-05T00:00:00.000+02:00,GMCR,74.98
2015-08-03T00:00:00.000+02:00,ROST,53.03
2015-08-18T00:00:00.000+02:00,RHT,78.67
2015-09-21T00:00:00.000+02:00,ARG,93.65999999999998
2015-09-15T00:00:00.000+02:00,FLIR,28.57
2015-08-05T00:00:00.000+02:00,BLL,68.26
2015-09-09T00:00:00.000+02:00,MSFT,43.07000000000001
2015-08-19T00:00:00.000+02:00,NTAP,29.78
2015-09-02T00:00:00.000+02:00,UTX,91.26
2015-09-16T00:00:00.000+02:00,DTE,77.64
2015-08-06T00:00:00.000+02:00,ROST,53.56999999999999
2015-09-10T00:00:00.000+02:00,FOSL,59.3
2015-08-13T00:00:00.000+02:00,F,14.705
2015-08-31T00:00:00.000+02:00,FISV,85.27
2015-08-19T00:00:00.000+02:00,HSIC,146.71
2015-09-21T00:00:00.000+02:00,FSLR,45.14
2015-08-07T00:00:00.000+02:00,MS,38.59
2015-08-06T00:00:00.000+02:00,DISCK,27.97
2015-08-11T00:00:00.000+02:00,NRG,19.23
2015-08-27T00:00:00.000+02:00,SPLS,13.72
2015-09-02T00:00:00.000+02:00,MS,33.8
2015-08-11T00:00:00.000+02:00,XLNX,43.18
2015-09-15T00:00:00.000+02:00,ALXN,169.03
2015-09-03T00:00:00.000+02:00,AMZN,504.72
2015-08-04T00:00:00.000+02:00,ARG,102.7
2015-08-11T00:00:00.000+02:00,FMC,48.309999999999995
2015-09-02T00:00:00.000+02:00,FLIR,28.29
2015-08-06T00:00:00.000+02:00,XLNX,42.88
2015-08-26T00:00:00.000+02:00,MSFT,42.71
2015-08-03T00:00:00.000+02:00,XLNX,41.9
2015-09-15T00:00:00.000+02:00,URBN,29.69
2015-09-16T00:00:00.000+02:00,NWSA,13.035
2015-08-18T00:00:00.000+02:00,LM,48.71
2015-08-04T00:00:00.000+02:00,DO,21.16
2015-08-05T00:00:00.000+02:00,TSCO,93.35
2015-08-21T00:00:00.000+02:00,CTXS,73.9895
2015-09-09T00:00:00.000+02:00,EMC,23.925
2015-09-09T00:00:00.000+02:00,AKAM,73.35
2015-09-15T00:00:00.000+02:00,BLK,308.06
2015-08-12T00:00:00.000+02:00,NRG,20.54
2015-08-28T00:00:00.000+02:00,ADSK,47.52
2015-08-20T00:00:00.000+02:00,K,68.73
2015-08-27T00:00:00.000+02:00,K,67.37
2015-08-18T00:00:00.000+02:00,UHS,145.47
2015-08-14T00:00:00.000+02:00,C,57.59000000000001
2015-08-19T00:00:00.000+02:00,HRS,81.99
2015-09-03T00:00:00.000+02:00,MDLZ,43.239999999999995
2015-09-11T00:00:00.000+02:00,FLR,45.24
2015-09-04T00:00:00.000+02:00,HCA,85.39
2015-08-04T00:00:00.000+02:00,EFX,102.64
2015-09-14T00:00:00.000+02:00,HAS,77.58
2015-09-16T00:00:00.000+02:00,ARG,95.15
2015-08-25T00:00:00.000+02:00,ROST,47.220000000000006
2015-09-16T00:00:00.000+02:00,AKAM,74.82
2015-09-18T00:00:00.000+02:00,AEP,55.48
2015-08-20T00:00:00.000+02:00,PSX,79.48
2015-08-28T00:00:00.000+02:00,PSX,77.23
2015-09-08T00:00:00.000+02:00,ALXN,176.93
2015-09-17T00:00:00.000+02:00,AKAM,74.64
2015-08-21T00:00:00.000+02:00,COH,30.72
2015-08-04T00:00:00.000+02:00,OKE,35.68
2015-08-27T00:00:00.000+02:00,ANTM,142.08
2015-08-21T00:00:00.000+02:00,UHS,140.94
2015-08-18T00:00:00.000+02:00,HAR,107.33
2015-09-18T00:00:00.000+02:00,NEM,16.97
2015-09-08T00:00:00.000+02:00,ORCL,37.69
2015-09-17T00:00:00.000+02:00,CTXS,73.09
2015-09-04T00:00:00.000+02:00,ADI,53.96
2015-08-13T00:00:00.000+02:00,HES,58.78
2015-08-17T00:00:00.000+02:00,NFLX,125.37
2015-08-13T00:00:00.000+02:00,VRSN,70.62
2015-08-07T00:00:00.000+02:00,ISRG,532.99
2015-08-18T00:00:00.000+02:00,AIZ,79.43
2015-08-31T00:00:00.000+02:00,L,36.43
